,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
11,data/histories_unified/soletta,16873,2015-06-30_18-40-26.dimacs,2015-07-02_11-02-35.dimacs,spur,rejection,expectation_uniform,0.12713972479104996,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
12,data/histories_unified/soletta,16873,2015-07-02_11-02-35.dimacs,2015-07-02_14-40-09.dimacs,spur,rejection,expectation_uniform,0.12974389269948006,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
13,data/histories_unified/soletta,16873,2015-07-02_14-40-09.dimacs,2015-07-02_18-39-42.dimacs,spur,rejection,expectation_uniform,0.1343869101256132,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
14,data/histories_unified/soletta,16873,2015-07-02_18-39-42.dimacs,2015-07-06_11-47-21.dimacs,spur,rejection,expectation_uniform,0.14548184163868427,1000.0,944.4444444444864,950.0,32.0,32.0,32.94573643413312,0.0,968.0,1051.0,
15,data/histories_unified/soletta,16873,2015-07-06_11-47-21.dimacs,2015-07-06_15-16-16.dimacs,spur,rejection,expectation_uniform,0.13896693103015423,1000.0,1000.0,1000.0,556.0,556.0,555.5555555555555,0.0,444.0,1049.0,
16,data/histories_unified/soletta,16873,2015-07-06_15-16-16.dimacs,2015-07-06_17-48-29.dimacs,spur,rejection,expectation_uniform,0.13107464089989662,1000.0,100.00000000001229,90.0,62.0,62.0,62.500000000006175,0.0,938.0,1051.0,
17,data/histories_unified/soletta,16873,2015-07-06_17-48-29.dimacs,2015-07-06_18-41-52.dimacs,spur,rejection,expectation_uniform,0.07917428016662598,1000.0,375.000000000048,362.0,1000.0,362.0,375.000000000048,638.0,0.0,0.0,
18,data/histories_unified/soletta,16873,2015-07-06_18-41-52.dimacs,2015-07-07_18-42-03.dimacs,spur,rejection,expectation_uniform,0.03805483505129814,1000.0,916.6666666666546,910.0,1000.0,910.0,916.6666666666546,90.0,0.0,0.0,
19,data/histories_unified/soletta,16873,2015-07-07_18-42-03.dimacs,2015-08-19_17-43-58.dimacs,spur,rejection,expectation_uniform,0.14924382232129574,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
20,data/histories_unified/soletta,16873,2015-08-19_17-43-58.dimacs,2015-08-19_18-14-01.dimacs,spur,rejection,expectation_uniform,0.02983895130455494,1000.0,999.999999997311,1000.0,1000.0,1000.0,999.999999997311,0.0,0.0,0.0,
21,data/histories_unified/soletta,16873,2015-08-19_18-14-01.dimacs,2015-08-21_13-54-55.dimacs,spur,rejection,expectation_uniform,0.15956146642565727,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
22,data/histories_unified/soletta,16873,2015-08-21_13-54-55.dimacs,2015-08-21_15-12-03.dimacs,spur,rejection,expectation_uniform,0.15199501812458038,1000.0,751.9379845088396,761.0,751.0,751.0,751.9379845088396,0.0,249.0,1054.0,
23,data/histories_unified/soletta,16873,2015-08-21_15-12-03.dimacs,2015-08-21_18-50-17.dimacs,spur,rejection,expectation_uniform,0.16962470300495625,1000.0,822.2547763016094,827.0,823.0,823.0,822.2547763016094,0.0,177.0,1046.0,
24,data/histories_unified/soletta,16873,2015-08-21_18-50-17.dimacs,2015-08-24_10-34-05.dimacs,spur,rejection,expectation_uniform,0.1761433146893978,1000.0,1000.0,1000.0,501.0,501.0,500.0000000128147,0.0,499.0,1048.0,
25,data/histories_unified/soletta,16873,2015-08-24_10-34-05.dimacs,2015-08-24_15-13-45.dimacs,spur,rejection,expectation_uniform,0.16473514027893543,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
26,data/histories_unified/soletta,16873,2015-08-24_15-13-45.dimacs,2015-08-24_16-11-34.dimacs,spur,rejection,expectation_uniform,0.03095773234963417,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
27,data/histories_unified/soletta,16873,2015-08-24_16-11-34.dimacs,2015-08-25_09-35-03.dimacs,spur,rejection,expectation_uniform,0.25677213072776794,1000.0,1000.0,1000.0,1.0,1.0,0.005890758044776117,0.0,999.0,1049.0,
28,data/histories_unified/soletta,16873,2015-08-25_09-35-03.dimacs,2015-08-26_16-01-27.dimacs,spur,rejection,expectation_uniform,0.21719659119844437,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
29,data/histories_unified/soletta,16873,2015-08-26_16-01-27.dimacs,2015-08-26_17-28-56.dimacs,spur,rejection,expectation_uniform,0.2118232101202011,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
30,data/histories_unified/soletta,16873,2015-08-26_17-28-56.dimacs,2015-09-02_13-57-24.dimacs,spur,rejection,expectation_uniform,0.22298911027610302,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
31,data/histories_unified/soletta,16873,2015-09-02_13-57-24.dimacs,2015-09-02_17-37-27.dimacs,spur,rejection,expectation_uniform,0.24751831591129303,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
32,data/histories_unified/soletta,16873,2015-09-02_17-37-27.dimacs,2015-09-03_13-35-00.dimacs,spur,rejection,expectation_uniform,0.18216837756335735,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
33,data/histories_unified/soletta,16873,2015-09-03_13-35-00.dimacs,2015-09-03_17-20-02.dimacs,spur,rejection,expectation_uniform,0.2372375763952732,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1060.0,
34,data/histories_unified/soletta,16873,2015-09-03_17-20-02.dimacs,2015-09-09_18-04-01.dimacs,spur,rejection,expectation_uniform,0.12970273941755295,1000.0,625.0,613.0,1000.0,613.0,625.0,387.0,0.0,0.0,
35,data/histories_unified/soletta,16873,2015-09-09_18-04-01.dimacs,2015-09-10_16-45-56.dimacs,spur,rejection,expectation_uniform,0.20543167926371098,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
